Date,Country Name,iOS,Android,Unknown,Windows,Samsung,Nokia Unknown,BlackBerry OS,Linux,Other,Series 40,SymbianOS,Sony Ericsson,Playstation,LG,OS X,Maemo 5,bada,Nintendo,Nintendo 3DS,MeeGo,JAVA,Firefox OS,Tizen,WAP,webOS,LiMo,Motorola,Palm,KaiOS,Rex,DangerOS,Brew,Sailfish
2013-08-01,Denmark,67.4,29.49,0.05,2.51,,,0.06,0.03,0.02,0.15,0.22,0.02,,,,,,,0.01,0.02,,,,,,,,,,,,,
2013-09-01,Denmark,68.39,28.35,0.04,2.69,,,0.06,0.03,0.03,0.17,0.21,0.02,,,,,,,0.0,0.02,,,,,,,,,,,,,
2013-10-01,Denmark,66.51,30.05,0.08,2.6,,,0.07,0.03,0.02,0.34,0.22,0.04,,,,,,,0.0,0.03,,,,,,,,,,,,,
2013-11-01,Denmark,68.17,28.77,0.05,2.57,,,0.06,0.02,0.03,0.14,0.14,0.04,,,,,,,0.0,0.03,,,,,,,,,,,,,
2013-12-01,Denmark,67.02,29.8,0.04,2.71,,,0.05,0.02,0.04,0.16,0.12,0.02,,,,,,,0.0,0.02,,,,,,,,,,,,,
2018-01-01,Switzerland,55.01,43.86,0.1,0.59,0.36,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,Switzerland,55.1,43.79,0.1,0.57,0.34,,0.06,,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,Switzerland,55.4,43.52,0.1,0.54,0.31,,0.05,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,Switzerland,54.39,44.59,0.04,0.59,0.3,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,Switzerland,55.28,43.93,0.08,0.4,0.22,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,Switzerland,64.79,34.25,0.33,0.34,0.19,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01,Switzerland,64.93,34.42,0.05,0.33,0.15,,0.04,,0.06,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,Switzerland,63.89,35.47,0.02,0.34,0.19,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01,Switzerland,60.57,38.78,0.04,0.28,0.27,,0.04,,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,Switzerland,63.29,36.12,0.02,0.24,0.27,,0.04,,0.02,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,Switzerland,62.58,36.66,0.01,0.31,0.37,,0.04,,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-01,Switzerland,55.8,43.44,0.02,0.27,0.38,,0.06,,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,Guatemala,14.3,77.12,1.15,3.35,0.11,0.09,2.34,0.2,0.03,0.92,0.19,0.06,0.05,0.08,,,,,,0.01,,,,,,,0.01,,,,,,
2015-02-01,Guatemala,12.65,79.02,1.18,3.17,0.09,0.06,2.25,0.25,0.02,0.94,0.18,0.05,0.04,0.08,,,,,,0.01,,,,,,,0.01,,,,,,
2015-03-01,Guatemala,7.19,82.22,2.35,2.63,0.16,0.11,2.47,0.62,0.02,1.68,0.25,0.07,0.07,0.13,,,,,,0.01,,,,,,,0.01,,,,,,
2015-04-01,Guatemala,6.33,82.93,2.83,2.32,0.15,0.11,2.39,0.61,0.02,1.7,0.25,0.06,0.09,0.16,,,,,,0.04,,,,,,,0.01,,,,,,
2015-05-01,Guatemala,6.69,81.94,3.74,2.4,0.16,0.24,2.11,0.45,0.02,1.58,0.24,0.07,0.08,0.26,,,,,,0.01,,,,,,,0.02,,,,,,
2015-06-01,Guatemala,7.48,78.77,5.68,2.64,0.17,0.32,2.0,0.52,0.03,1.69,0.26,0.06,0.09,0.27,,,,,,0.01,,,,,,,0.02,,,,,,
2015-07-01,Guatemala,6.99,80.23,5.25,2.34,0.18,0.34,1.66,0.73,0.02,1.69,0.19,0.05,0.07,0.25,,,,,,0.0,,,,,,,0.01,,,,,,
2015-08-01,Guatemala,7.2,79.76,5.18,2.52,0.15,0.3,2.04,0.66,0.02,1.53,0.21,0.05,0.1,0.25,,,,,,0.01,,,,,,,0.01,,,,,,
2015-09-01,Guatemala,7.98,78.69,5.2,2.77,0.15,0.28,1.96,0.78,0.02,1.48,0.22,0.07,0.1,0.28,,,,,,0.0,,,,,,,0.01,,,,,,
2015-10-01,Guatemala,8.09,77.14,6.5,2.71,0.19,0.31,1.73,0.96,0.02,1.67,0.19,0.04,0.11,0.31,,,,,,0.0,,,,,,,0.01,,,,,,
2015-11-01,Guatemala,9.52,81.21,2.09,2.85,0.14,0.21,1.53,0.67,0.02,1.28,0.15,0.05,0.14,0.13,,,,,,0.0,,,,,,,0.01,,,,,,
2015-12-01,Guatemala,10.29,81.38,1.75,2.96,0.11,0.18,1.31,0.63,0.02,0.93,0.12,0.04,0.14,0.14,,,,,,0.0,,,,,,,0.01,,,,,,
2009-01-01,Uruguay,29.36,0.07,16.49,0.45,0.0,,0.0,,0.0,,53.46,0.0,0.15,0.0,0.0,,,,,,0.0,,,,,,,0.03,,,,,
2009-02-01,Uruguay,32.49,0.0,12.15,0.3,0.0,,0.04,,0.0,,54.78,0.0,0.23,0.0,0.0,,,,,,0.0,,,,,,,0.01,,,,,
2009-03-01,Uruguay,39.45,0.0,8.74,0.63,0.0,,0.07,,0.0,,50.94,0.0,0.1,0.0,0.03,,,,,,0.0,,,,,,,0.04,,,,,
2009-04-01,Uruguay,43.73,0.02,8.52,1.07,0.0,,0.04,,0.0,,46.44,0.0,0.16,0.0,0.01,,,,,,0.0,,,,,,,0.0,,,,,
2009-05-01,Uruguay,36.58,0.0,11.8,0.67,0.0,,0.16,,0.0,,50.5,0.0,0.15,0.0,0.06,,,,,,0.0,,,,,,,0.08,,,,,
2009-06-01,Uruguay,34.94,0.03,13.08,0.61,0.0,,0.26,,0.0,,50.89,0.0,0.12,0.0,0.04,,,,,,0.0,,,,,,,0.04,,,,,
2009-07-01,Uruguay,30.85,0.18,27.9,1.49,0.72,,0.6,,0.0,,30.61,7.03,0.27,0.0,0.02,,,,,,0.09,,,,,,,0.25,,,,,
2009-08-01,Uruguay,27.89,0.05,5.91,10.45,1.59,,0.34,,0.01,,30.79,22.16,0.19,0.01,0.02,,,,,,0.52,,,,,,,0.08,,,,,
2009-09-01,Uruguay,24.2,0.13,5.07,6.54,2.52,,0.5,,0.05,,33.28,26.16,0.11,0.01,0.03,,,,,,1.32,,,,,,,0.09,,,,,
2009-10-01,Uruguay,24.06,0.08,4.7,6.68,2.22,,0.25,,0.02,,32.86,27.72,0.29,0.11,0.03,,,,,,0.94,,,,,,,0.03,,,,,
2009-11-01,Uruguay,23.55,0.07,4.88,6.01,1.76,,0.2,,0.01,,31.96,29.56,0.26,0.05,0.04,,,,,,1.66,,,,,,,0.02,,,,,
2009-12-01,Uruguay,22.03,0.21,4.55,5.47,1.84,,0.44,,0.02,,36.72,27.26,0.19,0.06,0.01,,,,,,0.39,,,,,,,0.8,,,,,
2017-01-01,Costa Rica,15.34,81.7,0.31,1.04,0.02,0.44,0.04,0.17,0.05,0.71,0.11,,0.06,,,,,,,,,,,,,,,,,,,,
2017-02-01,Costa Rica,15.26,82.0,0.28,0.97,0.01,0.36,0.03,0.16,0.04,0.7,0.13,,0.05,,,,,,,,,,,,,,,,,,,,
2017-03-01,Costa Rica,15.76,81.31,0.55,0.89,0.02,0.45,0.04,0.15,0.03,0.67,0.11,,0.03,,,,,,,,,,,,,,,,,,,,
2017-04-01,Costa Rica,15.11,82.21,0.68,0.83,0.03,0.35,0.03,0.11,0.03,0.5,0.09,,0.04,,,,,,,,,,,,,,,,,,,,
2017-05-01,Costa Rica,14.86,82.51,0.62,0.81,0.03,0.35,0.04,0.1,0.05,0.51,0.08,,0.03,,,,,,,,,,,,,,,,,,,,
2017-06-01,Costa Rica,13.91,83.76,0.34,0.77,0.14,0.39,0.03,0.11,0.03,0.4,0.08,,0.04,,,,,,,,,,,,,,,,,,,,
2017-07-01,Costa Rica,14.12,83.41,0.44,0.72,0.18,0.34,0.04,0.1,0.02,0.52,0.07,,0.04,,,,,,,,,,,,,,,,,,,,
2017-08-01,Costa Rica,14.64,83.47,0.29,0.61,0.1,0.25,0.03,0.12,0.02,0.37,0.07,,0.04,,,,,,,,,,,,,,,,,,,,
2017-09-01,Costa Rica,12.97,85.48,0.19,0.47,0.06,0.23,0.02,0.1,0.02,0.38,0.07,,0.03,,,,,,,,,,,,,,,,,,,,
2017-10-01,Costa Rica,13.28,85.27,0.19,0.44,0.04,0.2,0.02,0.07,0.02,0.37,0.07,,0.03,,,,,,,,,,,,,,,,,,,,
2017-11-01,Costa Rica,17.18,81.09,0.25,0.41,0.06,0.22,0.02,0.09,0.01,0.52,0.08,,0.06,,,,,,,,,,,,,,,,,,,,
2017-12-01,Costa Rica,16.94,81.38,0.49,0.38,0.07,0.21,0.02,0.06,0.01,0.33,0.08,,0.03,,,,,,,,,,,,,,,,,,,,
2010-01-01,Sri Lanka,1.78,0.09,4.02,0.33,0.87,,0.16,,0.0,,59.9,32.23,0.08,0.45,,0.0,,,,,0.11,,,,,,,,,,,,
2010-02-01,Sri Lanka,1.79,0.07,3.94,0.22,0.86,,0.2,,0.0,,61.65,30.23,0.14,0.19,,0.0,,,,,0.71,,,,,,,,,,,,
2010-03-01,Sri Lanka,2.41,0.06,4.68,0.25,0.8,,0.21,,0.01,,62.51,28.7,0.12,0.1,,0.0,,,,,0.16,,,,,,,,,,,,
2010-04-01,Sri Lanka,2.75,0.14,4.96,0.2,1.17,,0.21,,0.01,,61.22,28.94,0.14,0.09,,0.0,,,,,0.18,,,,,,,,,,,,
2010-05-01,Sri Lanka,2.57,0.13,5.28,0.07,1.71,,0.19,,0.0,,62.14,27.36,0.34,0.07,,0.0,,,,,0.15,,,,,,,,,,,,
2010-06-01,Sri Lanka,2.21,0.1,5.1,0.1,1.74,,0.2,,0.01,,60.56,29.59,0.22,0.09,,0.0,,,,,0.1,,,,,,,,,,,,
2010-07-01,Sri Lanka,2.35,0.23,5.11,0.2,1.5,,0.35,,0.01,,62.54,27.36,0.13,0.06,,0.0,,,,,0.18,,,,,,,,,,,,
2010-08-01,Sri Lanka,2.44,0.41,5.59,0.24,1.76,,0.3,,0.01,,61.66,26.81,0.2,0.08,,0.0,,,,,0.48,,,,,,,,,,,,
2010-09-01,Sri Lanka,2.43,0.46,5.65,0.22,1.78,,0.41,,0.02,,61.27,27.41,0.06,0.1,,0.0,,,,,0.2,,,,,,,,,,,,
2010-10-01,Sri Lanka,2.54,0.66,5.37,0.26,2.01,,0.4,,0.02,,62.16,26.24,0.05,0.15,,0.0,,,,,0.15,,,,,,,,,,,,
2010-11-01,Sri Lanka,2.45,0.63,5.49,0.27,2.23,,0.45,,0.0,,61.73,26.27,0.03,0.2,,0.15,,,,,0.1,,,,,,,,,,,,
2010-12-01,Sri Lanka,2.43,0.85,5.23,0.31,2.67,,0.41,,0.02,,62.57,24.9,0.04,0.23,,0.26,,,,,0.09,,,,,,,,,,,,
2012-01-01,Sri Lanka,2.37,4.44,6.27,0.35,5.32,,0.39,0.05,0.02,0.0,64.0,16.15,,0.15,,0.12,0.2,,,0.02,0.07,,,,,,0.09,,,,,0.0,
2012-02-01,Sri Lanka,2.7,5.61,6.92,0.41,5.66,,0.42,0.05,0.02,0.0,62.22,15.35,,0.16,,0.12,0.19,,,0.02,0.05,,,,,,0.09,,,,,0.0,
2012-03-01,Sri Lanka,2.43,5.99,7.12,0.43,5.63,,0.39,0.04,0.02,0.0,61.11,16.2,,0.16,,0.13,0.19,,,0.02,0.03,,,,,,0.1,,,,,0.0,
2012-04-01,Sri Lanka,2.18,6.04,6.82,0.45,6.68,,0.44,0.05,0.03,3.4,56.98,16.28,,0.21,,0.09,0.19,,,0.01,0.02,,,,,,0.09,,,,,0.04,
2012-05-01,Sri Lanka,2.27,6.55,6.24,0.45,7.7,,0.37,0.06,0.03,12.7,47.25,15.74,,0.21,,0.09,0.21,,,0.01,0.03,,,,,,0.08,,,,,0.02,
2012-06-01,Sri Lanka,2.51,7.86,6.11,0.43,6.93,,0.41,0.04,0.02,18.66,41.66,14.72,,0.21,,0.09,0.21,,,0.02,0.03,,,,,,0.07,,,,,0.02,
2012-07-01,Sri Lanka,2.54,8.37,7.17,0.62,7.29,,0.46,0.09,0.02,25.11,33.75,13.99,,0.15,,0.1,0.18,,,0.02,0.02,,,,,,0.1,,,,,0.02,
2012-08-01,Sri Lanka,2.79,9.83,7.55,0.77,7.19,,0.5,0.1,0.03,25.65,31.68,13.36,,0.13,,0.11,0.18,,,0.02,0.02,,,,,,0.06,,,,,0.02,
2012-09-01,Sri Lanka,2.82,11.17,7.28,0.67,7.0,,0.46,0.1,0.02,25.9,31.45,12.61,,0.15,,0.11,0.16,,,0.03,0.01,,,,,,0.04,,,,,0.01,
2012-10-01,Sri Lanka,2.67,11.62,7.87,0.72,7.76,,0.41,0.11,0.02,25.34,30.31,12.6,,0.16,,0.11,0.18,,,0.03,0.01,,,,,,0.05,,,,,0.01,
2012-11-01,Sri Lanka,2.76,12.27,7.95,0.76,7.49,,0.38,0.1,0.01,26.01,29.36,12.41,,0.15,,0.07,0.18,,,0.02,0.01,,,,,,0.06,,,,,0.01,
2012-12-01,Sri Lanka,2.89,13.23,7.98,0.5,7.65,,0.42,0.09,0.02,26.11,28.73,11.84,,0.16,,0.06,0.22,,,0.02,0.02,,,,,,0.05,,,,,0.01,
2015-01-01,Costa Rica,17.56,70.45,0.52,3.51,0.07,0.22,0.16,0.13,0.03,5.15,1.75,0.15,0.17,0.06,,,,,0.03,0.02,,0.01,,,,,,,,,,,
2015-02-01,Costa Rica,16.57,72.1,0.22,3.48,0.04,0.2,0.17,0.14,0.02,5.14,1.58,0.12,0.11,0.06,,,,,0.02,0.03,,0.01,,,,,,,,,,,
2015-03-01,Costa Rica,15.48,73.16,0.21,3.71,0.04,0.22,0.27,0.12,0.01,4.99,1.5,0.09,0.11,0.03,,,,,0.01,0.02,,0.02,,,,,,,,,,,
2015-04-01,Costa Rica,15.0,73.44,0.32,3.68,0.06,0.36,0.22,0.21,0.01,4.94,1.45,0.08,0.12,0.04,,,,,0.01,0.03,,0.01,,,,,,,,,,,
2015-05-01,Costa Rica,15.17,73.84,0.26,3.27,0.04,1.3,0.14,0.47,0.01,3.98,1.25,0.07,0.11,0.03,,,,,0.01,0.02,,0.01,,,,,,,,,,,
2015-06-01,Costa Rica,15.04,72.94,0.42,3.35,0.03,1.82,0.2,0.51,0.01,4.06,1.35,0.11,0.09,0.03,,,,,0.01,0.02,,0.02,,,,,,,,,,,
2015-07-01,Costa Rica,14.61,74.28,0.36,2.89,0.03,1.56,0.19,0.71,0.02,3.88,1.23,0.08,0.11,0.03,,,,,0.01,0.01,,0.02,,,,,,,,,,,
2015-08-01,Costa Rica,15.2,72.72,0.43,3.25,0.05,1.66,0.22,1.07,0.01,3.94,1.2,0.07,0.1,0.03,,,,,0.01,0.01,,0.02,,,,,,,,,,,
2015-09-01,Costa Rica,14.97,73.3,0.35,3.26,0.07,1.47,0.15,1.45,0.01,3.66,1.08,0.06,0.08,0.05,,,,,0.01,0.01,,0.02,,,,,,,,,,,
2015-10-01,Costa Rica,13.57,73.45,0.51,3.29,0.07,1.74,0.14,1.23,0.01,4.42,1.26,0.09,0.15,0.04,,,,,0.02,0.01,,0.01,,,,,,,,,,,
2015-11-01,Costa Rica,15.95,72.85,0.6,3.28,0.06,1.45,0.1,1.0,0.01,3.46,1.02,0.06,0.1,0.04,,,,,0.01,0.01,,0.01,,,,,,,,,,,
2015-12-01,Costa Rica,16.67,71.55,0.4,4.44,0.08,1.18,1.14,0.54,0.0,2.84,0.93,0.04,0.12,0.06,,,,,0.0,0.01,,0.01,,,,,,,,,,,
2019-01-01,Indonesia,5.86,92.43,0.48,0.16,0.05,0.22,0.19,0.04,0.02,0.25,0.13,,,,,,,,,,,,0.18,,,,,,,,,,
2019-02-01,Indonesia,5.35,92.81,0.56,0.12,0.05,0.27,0.14,0.07,0.02,0.28,0.16,,,,,,,,,,,,0.17,,,,,,,,,,
2019-03-01,Indonesia,5.01,93.52,0.39,0.11,0.05,0.23,0.11,0.08,0.01,0.24,0.14,,,,,,,,,,,,0.12,,,,,,,,,,
2019-04-01,Indonesia,5.34,93.43,0.29,0.12,0.05,0.17,0.13,0.06,0.01,0.16,0.1,,,,,,,,,,,,0.15,,,,,,,,,,
2019-05-01,Indonesia,5.51,93.35,0.26,0.12,0.04,0.15,0.13,0.05,0.01,0.13,0.09,,,,,,,,,,,,0.16,,,,,,,,,,
2019-06-01,Indonesia,5.52,93.22,0.36,0.12,0.04,0.16,0.12,0.05,0.01,0.15,0.09,,,,,,,,,,,,0.17,,,,,,,,,,
2019-07-01,Indonesia,5.2,93.69,0.23,0.19,0.04,0.13,0.15,0.04,0.01,0.12,0.04,,,,,,,,,,,,0.15,,,,,,,,,,
2019-08-01,Indonesia,5.24,93.85,0.1,0.18,0.04,0.12,0.13,0.03,0.01,0.12,0.03,,,,,,,,,,,,0.15,,,,,,,,,,
2019-09-01,Indonesia,5.54,93.83,0.07,0.08,0.04,0.1,0.07,0.03,0.0,0.09,0.03,,,,,,,,,,,,0.13,,,,,,,,,,
2019-10-01,Indonesia,5.27,94.17,0.06,0.06,0.04,0.1,0.05,0.03,0.0,0.1,0.03,,,,,,,,,,,,0.09,,,,,,,,,,
2019-11-01,Indonesia,5.83,93.74,0.05,0.05,0.04,0.08,0.04,0.02,0.0,0.07,0.02,,,,,,,,,,,,0.06,,,,,,,,,,
2019-12-01,Indonesia,6.38,93.22,0.05,0.04,0.04,0.08,0.03,0.02,0.0,0.07,0.02,,,,,,,,,,,,0.04,,,,,,,,,,
2017-01-01,Guatemala,7.39,86.7,2.54,1.18,0.05,0.37,0.35,0.93,0.02,0.28,0.04,,0.06,0.09,,,,,,,,,,,,,,,,,,,
2017-02-01,Guatemala,7.17,86.07,3.09,1.11,0.08,0.44,0.37,0.94,0.02,0.52,0.03,,0.05,0.11,,,,,,,,,,,,,,,,,,,
2017-03-01,Guatemala,6.98,87.1,2.93,1.0,0.07,0.4,0.31,0.78,0.02,0.24,0.04,,0.04,0.09,,,,,,,,,,,,,,,,,,,
2017-04-01,Guatemala,7.2,87.18,2.98,0.87,0.07,0.36,0.26,0.65,0.02,0.25,0.03,,0.04,0.09,,,,,,,,,,,,,,,,,,,
2017-05-01,Guatemala,7.2,87.34,2.75,1.0,0.1,0.35,0.29,0.56,0.02,0.23,0.03,,0.04,0.09,,,,,,,,,,,,,,,,,,,
2017-06-01,Guatemala,6.73,88.23,2.48,1.01,0.08,0.29,0.26,0.5,0.03,0.23,0.03,,0.05,0.08,,,,,,,,,,,,,,,,,,,
2017-07-01,Guatemala,6.57,87.9,3.01,0.88,0.09,0.39,0.26,0.54,0.02,0.22,0.02,,0.05,0.07,,,,,,,,,,,,,,,,,,,
2017-08-01,Guatemala,6.83,88.06,2.86,0.67,0.12,0.43,0.22,0.49,0.02,0.18,0.02,,0.03,0.08,,,,,,,,,,,,,,,,,,,
2017-09-01,Guatemala,5.18,91.38,1.87,0.51,0.07,0.28,0.14,0.29,0.01,0.18,0.01,,0.02,0.05,,,,,,,,,,,,,,,,,,,
2017-10-01,Guatemala,5.46,91.85,1.44,0.49,0.09,0.11,0.12,0.17,0.01,0.18,0.02,,0.02,0.04,,,,,,,,,,,,,,,,,,,
2017-11-01,Guatemala,8.58,88.99,1.2,0.5,0.11,0.02,0.21,0.11,0.01,0.18,0.01,,0.05,0.02,,,,,,,,,,,,,,,,,,,
2017-12-01,Guatemala,8.0,89.78,1.23,0.44,0.09,0.02,0.11,0.11,0.01,0.14,0.01,,0.04,0.02,,,,,,,,,,,,,,,,,,,
2011-01-01,Denmark,63.9,28.35,0.11,0.28,0.19,,0.37,0.0,0.01,,4.37,1.89,0.25,,,0.2,0.0,0.07,,0.0,,,,,,,,,,,,,
2011-02-01,Denmark,62.9,29.88,0.13,0.28,0.21,,0.32,0.0,0.03,,4.09,1.64,0.16,,,0.27,0.0,0.09,,0.0,,,,,,,,,,,,,
2011-03-01,Denmark,63.35,29.9,0.13,0.33,0.2,,0.28,0.0,0.01,,3.9,1.3,0.18,,,0.28,0.0,0.13,,0.0,,,,,,,,,,,,,
2011-04-01,Denmark,64.42,29.33,0.11,0.29,0.2,,0.28,0.0,0.01,,3.45,1.26,0.11,,,0.3,0.02,0.22,,0.0,,,,,,,,,,,,,
2011-05-01,Denmark,63.18,30.79,0.13,0.28,0.2,,0.31,0.0,0.01,,3.43,1.07,0.11,,,0.28,0.05,0.17,,0.0,,,,,,,,,,,,,
2011-06-01,Denmark,62.31,31.97,0.18,0.31,0.08,,0.28,0.0,0.01,,3.45,0.97,0.06,,,0.16,0.05,0.16,,0.0,,,,,,,,,,,,,
2011-07-01,Denmark,60.36,34.17,0.12,0.39,0.07,,0.35,0.0,0.01,,3.41,0.75,0.08,,,0.16,0.05,0.07,,0.0,,,,,,,,,,,,,
2011-08-01,Denmark,60.28,34.56,0.15,0.34,0.18,,0.35,0.0,0.0,,3.12,0.61,0.08,,,0.17,0.07,0.09,,0.0,,,,,,,,,,,,,
2011-09-01,Denmark,62.03,32.96,0.15,0.32,0.07,,0.28,0.0,0.0,,3.38,0.51,0.04,,,0.14,0.06,0.06,,0.0,,,,,,,,,,,,,
2011-10-01,Denmark,61.94,33.26,0.1,0.31,0.09,,0.2,0.17,0.0,,3.06,0.53,0.05,,,0.12,0.05,0.06,,0.07,,,,,,,,,,,,,
2011-11-01,Denmark,64.37,31.56,0.07,0.32,0.1,,0.17,0.18,0.0,,2.35,0.44,0.09,,,0.13,0.08,0.03,,0.1,,,,,,,,,,,,,
2011-12-01,Denmark,64.04,31.74,0.1,0.4,0.11,,0.19,0.22,0.03,,2.2,0.51,0.12,,,0.12,0.05,0.04,,0.13,,,,,,,,,,,,,
2014-01-01,Paraguay,3.27,46.0,3.84,5.2,0.24,0.21,3.47,0.06,0.02,28.7,8.45,0.09,0.01,0.26,,,,,,0.19,,,,,,,,,,,,,
2014-02-01,Paraguay,3.41,47.08,3.52,5.2,0.22,0.19,2.96,0.05,0.01,30.11,6.82,0.07,0.03,0.2,,,,,,0.13,,,,,,,,,,,,,
2014-03-01,Paraguay,3.49,49.58,3.45,5.3,0.21,0.18,2.47,0.07,0.01,28.46,6.47,0.1,0.02,0.11,,,,,,0.08,,,,,,,,,,,,,
2014-04-01,Paraguay,3.72,56.61,3.23,5.77,0.13,0.17,2.12,0.06,0.01,22.25,5.64,0.03,0.05,0.11,,,,,,0.08,,,,,,,,,,,,,
2014-05-01,Paraguay,4.35,60.0,2.91,5.75,0.16,0.15,1.92,0.07,0.01,19.72,4.74,0.02,0.02,0.08,,,,,,0.09,,,,,,,,,,,,,
2014-06-01,Paraguay,3.48,58.95,3.23,4.96,0.15,0.19,1.95,0.09,0.01,22.37,4.47,0.01,0.04,0.06,,,,,,0.05,,,,,,,,,,,,,
2014-07-01,Paraguay,3.88,57.25,3.38,5.75,0.15,0.19,1.95,0.08,0.01,22.96,4.25,0.01,0.02,0.06,,,,,,0.05,,,,,,,,,,,,,
2014-08-01,Paraguay,3.81,57.71,3.47,5.86,0.13,0.21,1.89,0.09,0.01,23.02,3.65,0.03,0.01,0.06,,,,,,0.05,,,,,,,,,,,,,
2014-09-01,Paraguay,3.7,57.43,0.87,5.28,0.41,0.36,1.79,0.18,0.01,26.18,3.64,0.02,0.01,0.06,,,,,,0.06,,,,,,,,,,,,,
2014-10-01,Paraguay,4.15,67.87,0.41,5.75,0.18,0.32,1.5,0.16,0.01,16.88,2.66,0.01,0.02,0.04,,,,,,0.05,,,,,,,,,,,,,
2014-11-01,Paraguay,5.22,71.39,0.39,5.43,0.09,0.25,1.27,0.11,0.0,13.71,2.04,0.0,0.01,0.04,,,,,,0.03,,,,,,,,,,,,,
2014-12-01,Paraguay,5.08,69.34,0.38,5.09,0.2,0.33,1.19,0.12,0.0,15.92,2.24,0.0,0.02,0.04,,,,,,0.02,,,,,,,,,,,,,
2016-01-01,Singapore,39.78,57.74,0.98,0.49,0.04,0.26,0.47,0.12,0.02,0.05,0.04,,0.02,,,,,,,,,,,,,,,,,,,,
2016-02-01,Singapore,39.75,57.72,1.07,0.48,0.06,0.23,0.46,0.12,0.02,0.04,0.04,,0.01,,,,,,,,,,,,,,,,,,,,
2016-03-01,Singapore,38.86,58.84,0.99,0.42,0.05,0.21,0.4,0.13,0.02,0.04,0.04,,0.01,,,,,,,,,,,,,,,,,,,,
2016-04-01,Singapore,39.16,58.46,1.0,0.46,0.05,0.23,0.4,0.13,0.03,0.04,0.03,,0.01,,,,,,,,,,,,,,,,,,,,
2016-05-01,Singapore,38.77,58.67,1.16,0.48,0.05,0.23,0.4,0.15,0.02,0.04,0.03,,0.01,,,,,,,,,,,,,,,,,,,,
2016-06-01,Singapore,40.17,57.83,0.82,0.38,0.05,0.22,0.34,0.09,0.01,0.04,0.03,,0.02,,,,,,,,,,,,,,,,,,,,
2016-07-01,Singapore,40.09,57.8,0.93,0.39,0.04,0.22,0.32,0.12,0.01,0.03,0.02,,0.01,,,,,,,,,,,,,,,,,,,,
2016-08-01,Singapore,40.68,56.85,1.3,0.38,0.06,0.24,0.29,0.14,0.02,0.03,0.02,,0.01,,,,,,,,,,,,,,,,,,,,
2016-09-01,Singapore,40.35,57.1,1.27,0.39,0.07,0.27,0.29,0.15,0.02,0.03,0.04,,0.01,,,,,,,,,,,,,,,,,,,,
2016-10-01,Singapore,39.62,57.74,1.25,0.41,0.07,0.35,0.28,0.17,0.02,0.03,0.05,,0.01,,,,,,,,,,,,,,,,,,,,
2016-11-01,Singapore,36.6,54.96,1.89,0.43,0.07,0.32,5.55,0.11,0.02,0.02,0.03,,0.01,,,,,,,,,,,,,,,,,,,,
2016-12-01,Singapore,33.02,49.99,2.94,0.35,0.09,0.25,13.21,0.11,0.02,0.02,0.01,,0.01,,,,,,,,,,,,,,,,,,,,
2015-01-01,Lithuania,14.58,74.18,0.37,5.38,0.34,0.11,0.25,0.11,0.01,3.16,1.25,0.12,0.04,0.05,,,0.02,,,0.01,,,,,,,,,,,,,0.02
2015-02-01,Lithuania,15.53,74.25,0.14,5.09,0.34,0.1,0.28,0.1,0.0,2.76,1.12,0.16,0.02,0.05,,,0.04,,,0.01,,,,,,,,,,,,,0.0
2015-03-01,Lithuania,15.09,74.24,0.2,5.42,0.41,0.12,0.36,0.11,0.01,2.73,1.07,0.09,0.06,0.07,,,0.02,,,0.01,,,,,,,,,,,,,0.01
2015-04-01,Lithuania,15.66,73.74,0.14,5.6,0.36,0.27,0.32,0.06,0.01,2.53,1.08,0.08,0.05,0.04,,,0.04,,,0.01,,,,,,,,,,,,,0.02
2015-05-01,Lithuania,16.34,72.73,0.26,5.25,0.27,0.77,0.22,0.11,0.0,2.72,1.05,0.1,0.03,0.07,,,0.04,,,0.01,,,,,,,,,,,,,0.02
2015-06-01,Lithuania,15.65,72.94,0.5,5.04,0.37,0.94,0.24,0.12,0.0,3.07,0.9,0.09,0.03,0.04,,,0.03,,,0.02,,,,,,,,,,,,,0.02
2015-07-01,Lithuania,18.53,71.83,0.18,4.4,0.29,0.98,0.25,0.08,0.0,2.42,0.79,0.13,0.02,0.03,,,0.02,,,0.03,,,,,,,,,,,,,0.02
